PID_num,Trial_num,Cloud_AI,Cloud_Real,Hair_AI,Hair_Real,Leaves_AI,Leaves_Real,Mountain_AI,Mountain_Real,Outfit_AI,Outfit_Real,Pupil_AI,Pupil_Real,River_AI,River_Real,Seed_AI,Seed_Real,Skin_AI,Skin_Real,Topping1_AI,Topping1_Real,Topping2_AI,Topping2_Real,Water_AI,Water_Real,y,Cloud_AIratio,Cloud_Realratio,Cloud_AbsDiff,Cloud_Total,Hair_AIratio,Hair_Realratio,Hair_AbsDiff,Hair_Total,Leaves_AIratio,Leaves_Realratio,Leaves_AbsDiff,Leaves_Total,Mountain_AIratio,Mountain_Realratio,Mountain_AbsDiff,Mountain_Total,Outfit_AIratio,Outfit_Realratio,Outfit_AbsDiff,Outfit_Total,Pupil_AIratio,Pupil_Realratio,Pupil_AbsDiff,Pupil_Total,River_AIratio,River_Realratio,River_AbsDiff,River_Total,Seed_AIratio,Seed_Realratio,Seed_AbsDiff,Seed_Total,Skin_AIratio,Skin_Realratio,Skin_AbsDiff,Skin_Total,Topping1_AIratio,Topping1_Realratio,Topping1_AbsDiff,Topping1_Total,Topping2_AIratio,Topping2_Realratio,Topping2_AbsDiff,Topping2_Total,Water_AIratio,Water_Realratio,Water_AbsDiff,Water_Total,Total_Duration_All,Num_AOIs_Fixated,Max_AOI_Duration,Std_AOI_Duration,AI_Proportion,Face_Total,Face_AIratio,Nature_Total,Nature_AIratio,Trial_Accuracy_Rate
22,3,0.0,0.0,0.0,0.0,0.0,0.0,183.0,546.0,0.0,0.0,0.0,0.0,642.0,967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.33638025594149906,2.972826086956522,-363.0,729.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6642561983471075,1.505443234836703,-325.0,1609.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2338.0,4,967.0,251.17963720199842,0.35271483539974346,0.0,1.0,0.0,1.0,0.9080459770114943
22,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,1908.0,1004.0,450.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.284442116291252,3.5156537753222836,-1366.0,2450.0,2.2283813747228383,0.4487562189054726,554.0,1454.0,1.0,1.0,0.0,0.0,3904.0,4,1908.0,442.80201353246554,0.39590268886043534,0.0,1.0,0.0,1.0,0.7011494252873564
22,5,929.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142.0,1150.0,0,1.3922155688622755,0.7182795698924731,262.0,1596.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9930495221546481,1.0069991251093613,-8.0,2292.0,3888.0,4,1150.0,379.05706809076287,0.5325276420673695,0.0,1.0,3888.0,1.1397139713971398,0.3218390804597701
22,6,0.0,0.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,658.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,243.0,0.00411522633744856,242.0,242.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.252851711026616,0.7981790591805766,133.0,1183.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1425.0,3,658.0,172.26668216056376,0.6311360448807855,0.0,1.0,0.0,1.0,0.8850574712643678
23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1392.0,892.0,0.0,0.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5599104143337066,0.6410624551328069,500.0,2284.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,393.0,0.002544529262086514,392.0,392.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2676.0,3,1392.0,335.4826503645936,0.6664176316772507,2676.0,1.9988801791713326,0.0,1.0,1.0
23,2,0.0,0.0,1783.0,142.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,12.475524475524475,0.08015695067264574,1641.0,1925.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.006993006993006993,143.0,-142.0,142.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2067.0,3,1783.0,363.64080611169754,0.8621856866537717,0.0,1.0,0.0,1.0,0.08045977011494253
23,3,0.0,0.0,0.0,0.0,0.0,0.0,508.0,950.0,0.0,0.0,0.0,0.0,867.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5352260778128286,1.8683693516699411,-442.0,1458.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1302083333333333,0.8847926267281107,100.0,1634.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3092.0,4,950.0,302.32356215135474,0.44455221467830586,0.0,1.0,0.0,1.0,0.9080459770114943
23,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058.0,3367.0,1617.0,1000.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6113420427553444,1.6357455075279261,-1309.0,5425.0,1.6163836163836163,0.6186650185414091,617.0,2617.0,1.0,1.0,0.0,0.0,8042.0,4,3367.0,846.784245230752,0.45691906005221933,0.0,1.0,0.0,1.0,0.7011494252873564
23,5,1683.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5133.0,3092.0,1,0.8194647201946472,1.2203087885985748,-371.0,3737.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.659877141933398,0.6024542267238021,2041.0,8225.0,11962.0,4,5133.0,1268.3007775440494,0.5697567499791022,0.0,1.0,11962.0,1.3244608509811542,0.3218390804597701
23,6,0.0,0.0,0.0,0.0,433.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,746.0,992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4161073825503356,2.403225806451613,-609.0,1475.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7522658610271903,1.3293172690763053,-246.0,1738.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3213.0,4,1042.0,321.9298212073692,0.36683260734287493,0.0,1.0,0.0,1.0,0.8850574712643678
24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,1529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6379084967320261,1.5676229508196722,-554.0,2504.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2504.0,2,1529.0,362.79203129481016,0.38922155688622756,2504.0,0.6379084967320261,0.0,1.0,1.0
24,2,0.0,0.0,1283.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.8110014104372356,0.5521806853582555,575.0,1991.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1991.0,2,1283.0,293.5674841558976,0.6440763052208835,0.0,1.0,0.0,1.0,0.08045977011494253
24,3,0.0,0.0,0.0,0.0,0.0,0.0,2392.0,2458.0,0.0,0.0,0.0,0.0,983.0,742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9731598210654737,1.0275804429586293,-66.0,4850.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.3243606998654105,0.7550813008130082,241.0,1725.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6575.0,4,2458.0,706.4610195201496,0.5132299270072993,0.0,1.0,0.0,1.0,0.9080459770114943
24,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975.0,3317.0,1067.0,617.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.595539481615431,1.6791497975708503,-1342.0,5292.0,1.7281553398058251,0.5786516853932584,450.0,1684.0,1.0,1.0,0.0,0.0,6976.0,4,3317.0,791.1082301961331,0.43600401318618315,0.0,1.0,0.0,1.0,0.7011494252873564
24,5,567.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2075.0,1788.0,0,0.27693807898586054,3.6109154929577465,-1483.0,2617.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.160424818334265,0.8617533718689788,287.0,3863.0,6480.0,4,2075.0,668.4491460609141,0.40765313994753893,0.0,1.0,6480.0,0.6884605365980724,0.3218390804597701
24,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.810105496946141,1.2344071281699793,-342.0,3258.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3258.0,2,1800.0,462.6713783538226,0.447376495857625,0.0,1.0,0.0,1.0,0.8850574712643678
25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.026578073089701,0.9741100323624595,8.0,608.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,608.0,2,308.0,85.83637957166539,0.5057471264367817,608.0,1.026578073089701,0.0,1.0,1.0
25,2,0.0,0.0,0.0,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.002325581395348837,430.0,-429.0,429.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,429.0,1,429.0,87.56925830449862,0.0,0.0,1.0,0.0,1.0,0.08045977011494253
25,3,0.0,0.0,0.0,0.0,0.0,0.0,371.0,292.0,0.0,0.0,0.0,0.0,808.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2696245733788396,0.7876344086021505,79.0,663.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.699579831932773,0.588380716934487,333.0,1283.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1946.0,4,808.0,202.54960029511327,0.6055469953775039,0.0,1.0,0.0,1.0,0.9080459770114943
25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,658.0,533.0,692.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8861911987860395,1.1284246575342465,-75.0,1241.0,0.7705627705627706,1.297752808988764,-159.0,1225.0,1.0,1.0,0.0,0.0,2466.0,4,692.0,236.13044478957332,0.4523713011755168,0.0,1.0,0.0,1.0,0.7011494252873564
25,5,1733.0,1721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1358.0,1163.0,0,1.0069686411149825,0.9930795847750865,12.0,3454.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.1675257731958764,0.8565121412803532,195.0,2521.0,5975.0,4,1733.0,577.6390086164216,0.517235609103079,0.0,1.0,5975.0,1.0717504332755632,0.3218390804597701
25,6,0.0,0.0,0.0,0.0,1250.0,1483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1092.0,1058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8429919137466307,1.1862509992006396,-233.0,2733.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.032105760151086,0.9688929551692589,34.0,2150.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4883.0,4,1483.0,469.9736328558339,0.4795249795249795,0.0,1.0,0.0,1.0,0.8850574712643678
26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.26161369193154,0.23465289730349972,1334.0,2150.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2150.0,2,1742.0,361.66425899151835,0.8098558809855881,2150.0,4.26161369193154,0.0,1.0,1.0
26,2,0.0,0.0,717.0,300.0,0.0,0.0,0.0,0.0,925.0,1133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,2.3853820598006643,0.4192200557103064,417.0,1017.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8165784832451499,1.224622030237581,-208.0,2058.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3075.0,4,1133.0,319.6070022223625,0.5338101430429129,0.0,1.0,0.0,1.0,0.08045977011494253
26,3,0.0,0.0,0.0,0.0,0.0,0.0,525.0,300.0,0.0,0.0,0.0,0.0,2742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.7475083056478404,0.5722433460076045,225.0,825.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2743.0,0.0003645643456069996,2742.0,2742.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3567.0,3,2742.0,565.4564768166628,0.9156390134529148,0.0,1.0,0.0,1.0,0.9080459770114943
26,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3213.0,4196.0,2583.0,3583.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7657850845842268,1.305849408836341,-983.0,7409.0,0.7209821428571429,1.3869969040247678,-1000.0,6166.0,1.0,1.0,0.0,0.0,13575.0,4,4196.0,1314.8186124692836,0.4269298762522098,0.0,1.0,0.0,1.0,0.7011494252873564
26,5,708.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600.0,10004.0,0,0.6159860990443093,1.623413258110014,-442.0,1858.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5598200899550225,1.7862881628280665,-4404.0,15604.0,17462.0,4,10004.0,2289.4723127861785,0.3612208669758919,0.0,1.0,17462.0,0.5655759748991483,0.3218390804597701
26,6,0.0,0.0,0.0,0.0,2342.0,6204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.0,1267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.37759871071716355,2.6483141271873665,-3862.0,8546.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7239747634069401,1.381263616557734,-350.0,2184.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10730.0,4,6204.0,1345.2582398499026,0.30369956201658743,0.0,1.0,0.0,1.0,0.8850574712643678
27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.0,1433.0,0.0,0.0,0.0,0.0,117.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7907949790794979,1.2645502645502646,-300.0,2566.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5870646766169154,1.7033898305084745,-83.0,317.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2883.0,4,1433.0,363.8290702944232,0.4334257975034674,2883.0,0.7656058751529988,0.0,1.0,1.0
27,2,0.0,0.0,1358.0,1225.0,0.0,0.0,0.0,0.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,1.1084828711256118,0.9021339220014717,133.0,2583.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.002881844380403458,347.0,-346.0,346.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2929.0,3,1358.0,367.5444343639066,0.463481228668942,0.0,1.0,0.0,1.0,0.08045977011494253
27,3,0.0,0.0,0.0,0.0,0.0,0.0,508.0,1150.0,0.0,0.0,0.0,0.0,1596.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4422241529105126,2.2612966601178783,-642.0,1658.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.100620261888353,0.9085785848465874,146.0,3046.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4704.0,4,1596.0,480.41177989394635,0.44718384697130714,0.0,1.0,0.0,1.0,0.9080459770114943
27,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.0,1217.0,1842.0,1717.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.2118226600985222,0.8252032520325203,258.0,2692.0,1.0727590221187426,0.9321758003255561,125.0,3559.0,1.0,1.0,0.0,0.0,6251.0,4,1842.0,603.2391536109666,0.530550223928343,0.0,1.0,0.0,1.0,0.7011494252873564
27,5,392.0,583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2817.0,3604.0,0,0.672945205479452,1.4860050890585241,-191.0,975.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7816920943134535,1.2792760823278921,-787.0,6421.0,7396.0,4,3604.0,912.2036703674702,0.4338245234554549,0.0,1.0,7396.0,0.7664756446991404,0.3218390804597701
27,6,0.0,0.0,0.0,0.0,1333.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7842445620223398,1.275112443778111,-367.0,3033.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5591054313099042,0.6413934426229508,350.0,1600.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4633.0,4,1700.0,471.52744206799713,0.49805783340526544,0.0,1.0,0.0,1.0,0.8850574712643678
28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0,492.0,0.0,0.0,0.0,0.0,408.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.37322515212981744,2.6793478260869565,-309.0,675.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.111413043478261,0.8997555012224939,41.0,775.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1450.0,4,492.0,145.826256557073,0.4073053066850448,1450.0,0.6883720930232559,0.0,1.0,1.0
